Duracion;DuracionAscendente;DuracionDescendente;GradienteAscendente;GradienteDescendente;Volumen;Qmax_GEOM;CaudalBaseEscalon;HoraEpisodio;VolumenEpisodio;DuracionEpisodio;Volumen -4;Duracion -4;Distancia de -4;Volumen -3;Duracion -3;Distancia de -3;Volumen -2;Duracion -2;Distancia de -2;Volumen -1;Duracion -1;Distancia de -1;Volumen 1;Duracion 1;Distancia de 1;Volumen 2;Duracion 2;Distancia de 2;Volumen 3;Duracion 3;Distancia de 3;Volumen 4;Duracion 4;Distancia de 4;VolumenCercanoMas1.1;DistanciaCercanoMas1.1;Etiqueta
16;5;5;0.0125;0.0125;0.999;0.0625;0;15.033333333333333;0.999;16;0.999;16;656;6.996000000000004;60;183;0.999;16;130;0.999;16;109;2.9979999999999993;43;147;0.999;16;300;0.999;16;319;0.999;16;337;2.9979999999999993;147;Grifos
43;9;8;0.008333333333333335;0.009375000000000001;2.9979999999999993;0.07500000000000001;0;15.75;2.9979999999999993;43;6.996000000000004;60;346;0.999;16;293;0.999;16;272;0.999;16;147;0.999;16;110;0.999;16;129;0.999;16;147;0.999;16;197;6.996000000000004;346;Grifos
16;5;5;0.0125;0.0125;0.999;0.0625;0;15.3;0.999;16;0.999;16;446;0.999;16;425;0.999;16;300;2.9979999999999993;43;110;0.999;16;3;0.999;16;21;0.999;16;71;0.999;16;150;2.9979999999999993;110;Grifos
16;5;4;0.0125;0.015625;0.999;0.0625;0;15.616666666666667;0.999;16;0.999;16;444;0.999;16;319;2.9979999999999993;43;129;0.999;16;3;0.999;16;2;0.999;16;52;0.999;16;131;0.999;16;151;2.9979999999999993;129;Grifos
16;4;5;0.015625;0.0125;0.999;0.0625;0;15.916666666666666;0.999;16;0.999;16;337;2.9979999999999993;43;147;0.999;16;21;0.999;16;2;0.999;16;34;0.999;16;113;0.999;16;133;0.999;16;192;2.9979999999999993;147;Grifos
29;14;14;0.010714285714285716;0.010714285714285716;2.998;0.15000000000000002;0;16.05;2.998;29;0.999;16;1303;0.999;16;1283;0.999;16;1224;0.999;16;1144;0.999;16;308;3.996999999999999;46;869;4.000000000000001;37;6953;0.999;16;11207;3.996999999999999;869;Cisternas
16;5;5;0.0125;0.0125;0.999;0.0625;0;16.666666666666668;0.999;16;0.999;16;1620;0.999;16;1561;0.999;16;1481;2.998;29;308;3.996999999999999;46;545;4.000000000000001;37;6629;0.999;16;10883;0.999;16;10902;2.998;308;Cisternas
46;14;31;0.010714285714285716;0.004838709677419356;3.996999999999999;0.15000000000000002;0;16.016666666666666;3.996999999999999;46;0.999;16;2122;0.999;16;2042;2.998;29;869;0.999;16;545;4.000000000000001;37;6038;0.999;16;10292;0.999;16;10311;70.93199999999996;457;11885;2.998;869;Grifos
37;13;13;0.010576923076923078;0.010576923076923078;4.000000000000001;0.1375;0;18.416666666666668;4.000000000000001;37;0.999;16;8126;2.998;29;6953;0.999;16;6629;3.996999999999999;46;6038;0.999;16;4217;0.999;16;4236;70.93199999999996;457;5810;19.978999999999974;160;6297;0;3600;Cisternas
457;21;13;0.0071428571428571435;0.01153846153846154;68.03629794091312;0.15000000000000002;0;19.866666666666667;70.93199999999996;457;3.996999999999999;46;11885;4.000000000000001;37;5810;0.999;16;1577;0.999;16;1558;19.978999999999974;160;30;2.9970000000000003;31;1132;18.98499999999999;134;1351;13.99299999999999;103;1699;19.978999999999974;30;Duchas
27;0;1;-9999.0;0.012499999999999983;0.3429120859444951;0.012499999999999983;0.15000000000000002;19.866666666666667;70.93199999999996;457;3.996999999999999;46;11885;4.000000000000001;37;5810;0.999;16;1577;0.999;16;1558;19.978999999999974;160;30;2.9970000000000003;31;1132;18.98499999999999;134;1351;13.99299999999999;103;1699;19.978999999999974;30;Duchas
21;0;1;-9999.0;0.012499999999999983;0.2667094001790519;0.012499999999999983;0.15000000000000002;19.383333333333333;70.93199999999996;457;3.996999999999999;46;11885;4.000000000000001;37;5810;0.999;16;1577;0.999;16;1558;19.978999999999974;160;30;2.9970000000000003;31;1132;18.98499999999999;134;1351;13.99299999999999;103;1699;19.978999999999974;30;Duchas
27;0;1;-9999.0;0.012499999999999983;0.3429120859444951;0.012499999999999983;0.15000000000000002;19.8;70.93199999999996;457;3.996999999999999;46;11885;4.000000000000001;37;5810;0.999;16;1577;0.999;16;1558;19.978999999999974;160;30;2.9970000000000003;31;1132;18.98499999999999;134;1351;13.99299999999999;103;1699;19.978999999999974;30;Duchas
27;0;1;-9999.0;0.012499999999999983;0.3429120859444951;0.012499999999999983;0.15000000000000002;19.316666666666666;70.93199999999996;457;3.996999999999999;46;11885;4.000000000000001;37;5810;0.999;16;1577;0.999;16;1558;19.978999999999974;160;30;2.9970000000000003;31;1132;18.98499999999999;134;1351;13.99299999999999;103;1699;19.978999999999974;30;Duchas
21;0;1;-9999.0;0.012499999999999983;0.2667094001790519;0.012499999999999983;0.15000000000000002;19.833333333333332;70.93199999999996;457;3.996999999999999;46;11885;4.000000000000001;37;5810;0.999;16;1577;0.999;16;1558;19.978999999999974;160;30;2.9970000000000003;31;1132;18.98499999999999;134;1351;13.99299999999999;103;1699;19.978999999999974;30;Duchas
21;0;1;-9999.0;0.012499999999999983;0.2667094001790519;0.012499999999999983;0.15000000000000002;20.566666666666666;70.93199999999996;457;3.996999999999999;46;11885;4.000000000000001;37;5810;0.999;16;1577;0.999;16;1558;19.978999999999974;160;30;2.9970000000000003;31;1132;18.98499999999999;134;1351;13.99299999999999;103;1699;19.978999999999974;30;Duchas
21;0;1;-9999.0;0.012499999999999983;0.2667094001790519;0.012499999999999983;0.15000000000000002;20.3;70.93199999999996;457;3.996999999999999;46;11885;4.000000000000001;37;5810;0.999;16;1577;0.999;16;1558;19.978999999999974;160;30;2.9970000000000003;31;1132;18.98499999999999;134;1351;13.99299999999999;103;1699;19.978999999999974;30;Duchas
21;0;1;-9999.0;0.012499999999999983;0.2667094001790519;0.012499999999999983;0.15000000000000002;20.033333333333335;70.93199999999996;457;3.996999999999999;46;11885;4.000000000000001;37;5810;0.999;16;1577;0.999;16;1558;19.978999999999974;160;30;2.9970000000000003;31;1132;18.98499999999999;134;1351;13.99299999999999;103;1699;19.978999999999974;30;Duchas
21;0;1;-9999.0;0.012499999999999983;0.2667094001790519;0.012499999999999983;0.15000000000000002;20.766666666666666;70.93199999999996;457;3.996999999999999;46;11885;4.000000000000001;37;5810;0.999;16;1577;0.999;16;1558;19.978999999999974;160;30;2.9970000000000003;31;1132;18.98499999999999;134;1351;13.99299999999999;103;1699;19.978999999999974;30;Duchas
21;0;1;-9999.0;0.012499999999999983;0.2667094001790519;0.012499999999999983;0.15000000000000002;20.816666666666666;70.93199999999996;457;3.996999999999999;46;11885;4.000000000000001;37;5810;0.999;16;1577;0.999;16;1558;19.978999999999974;160;30;2.9970000000000003;31;1132;18.98499999999999;134;1351;13.99299999999999;103;1699;19.978999999999974;30;Duchas
160;15;16;0.009166666666666667;0.00859375;19.978999999999974;0.1375;0;20.983333333333334;19.978999999999974;160;4.000000000000001;37;6297;0.999;16;2064;0.999;16;2045;70.93199999999996;457;30;2.9970000000000003;31;942;18.98499999999999;134;1161;13.99299999999999;103;1509;2.998;29;2187;70.93199999999996;30;Duchas
31;16;15;0.00859375;0.009166666666666667;2.9970000000000003;0.1375;0;20.35;2.9970000000000003;31;0.999;16;3166;0.999;16;3147;70.93199999999996;457;1132;19.978999999999974;160;942;18.98499999999999;134;188;13.99299999999999;103;536;2.998;29;1214;9.993;75;1265;18.98499999999999;188;Cisternas
134;22;13;0.00681818181818182;0.01153846153846154;18.98499999999999;0.15000000000000002;0;20.0;18.98499999999999;134;0.999;16;3366;70.93199999999996;457;1351;19.978999999999974;160;1161;2.9970000000000003;31;188;13.99299999999999;103;214;2.998;29;892;9.993;75;943;0.999;16;1808;2.9970000000000003;188;Lavadora
103;14;13;0.010714285714285716;0.01153846153846154;13.99299999999999;0.15000000000000002;0;20.8;13.99299999999999;103;70.93199999999996;457;1699;19.978999999999974;160;1509;2.9970000000000003;31;536;18.98499999999999;134;214;2.998;29;575;9.993;75;626;0.999;16;1491;0.999;16;1541;18.98499999999999;214;Lavadora
29;14;14;0.010714285714285716;0.010714285714285716;2.998;0.15000000000000002;0;20.1;2.998;29;19.978999999999974;160;2187;2.9970000000000003;31;1214;18.98499999999999;134;892;13.99299999999999;103;575;9.993;75;22;0.999;16;887;0.999;16;937;0.999;16;956;9.993;22;Cisternas
75;14;12;0.010714285714285716;0.012500000000000002;9.993;0.15000000000000002;0;20.95;9.993;75;2.9970000000000003;31;1265;18.98499999999999;134;943;13.99299999999999;103;626;2.998;29;22;0.999;16;790;0.999;16;840;0.999;16;859;0.999;16;1053;2.998;22;Lavadora
16;5;5;0.0125;0.0125;0.999;0.0625;0;20.366666666666667;0.999;16;18.98499999999999;134;1808;13.99299999999999;103;1491;2.998;29;887;9.993;75;790;0.999;16;34;0.999;16;53;0.999;16;247;0.999;16;563;9.993;790;Lavadora
16;5;5;0.0125;0.0125;0.999;0.0625;0;21.2;0.999;16;13.99299999999999;103;1541;2.998;29;937;9.993;75;840;0.999;16;34;0.999;16;3;0.999;16;197;0.999;16;513;3.999000000000001;34;2171;9.993;840;Grifos
16;5;5;0.0125;0.0125;0.999;0.0625;0;21.516666666666666;0.999;16;2.998;29;956;9.993;75;859;0.999;16;53;0.999;16;3;0.999;16;178;0.999;16;494;3.999000000000001;34;2152;5.996000000000002;49;6004;9.993;859;Grifos
16;5;5;0.0125;0.0125;0.999;0.0625;0;21.75;0.999;16;9.993;75;1053;0.999;16;247;0.999;16;197;0.999;16;178;0.999;16;300;3.999000000000001;34;1958;5.996000000000002;49;5810;0.999;16;5915;9.993;1053;Fugas
16;5;5;0.0125;0.0125;0.999;0.0625;0;21.016666666666666;0.999;16;0.999;16;563;0.999;16;513;0.999;16;494;0.999;16;300;3.999000000000001;34;1642;5.996000000000002;49;5494;0.999;16;5599;0.999;16;5698;9.993;1369;Fugas
34;12;17;0.013541666666666667;0.009558823529411765;3.999000000000001;0.1625;0;21.65;3.999000000000001;34;0.999;16;2171;0.999;16;2152;0.999;16;1958;0.999;16;1642;5.996000000000002;49;3818;0.999;16;3923;0.999;16;4022;0.999;16;4111;0;3600;Grifos
49;14;14;0.010714285714285716;0.010714285714285716;5.996000000000002;0.15000000000000002;0;22.85;5.996000000000002;49;0.999;16;6004;0.999;16;5810;0.999;16;5494;3.999000000000001;34;3818;0.999;16;56;0.999;16;155;0.999;16;244;0.999;16;820;0;3600;Grifos
31;15;13;0.0125;0.014423076923076924;3.9999999999999996;0.1875;0;23.016666666666666;3.9999999999999996;31;0.999;16;1710;0.999;16;1621;0.999;16;1045;0.999;16;1013;0.999;16;198;3.0;30;3253;3.998000000000001;36;5691;3.0;30;31829;3.0;3253;Grifos
16;5;5;0.0125;0.0125;0.999;0.0625;0;23.833333333333332;0.999;16;0.999;16;1850;0.999;16;1274;0.999;16;1242;3.9999999999999996;31;198;3.0;30;3039;3.998000000000001;36;5477;3.0;30;31615;0.999;16;31864;3.9999999999999996;198;Grifos
30;13;13;0.010576923076923078;0.010576923076923078;3.0;0.1375;0;0.75;3.0;30;0.999;16;4329;0.999;16;4297;3.9999999999999996;31;3253;0.999;16;3039;3.998000000000001;36;2408;3.0;30;28546;0.999;16;28795;0.999;16;28821;3.998000000000001;2408;Cisternas
36;15;13;0.010000000000000002;0.01153846153846154;3.998000000000001;0.15000000000000002;0;0.38333333333333336;3.998000000000001;36;0.999;16;6735;3.9999999999999996;31;5691;0.999;16;5477;3.0;30;2408;3.0;30;26102;0.999;16;26351;0.999;16;26377;0.999;16;26516;3.0;2408;Cisternas
30;13;13;0.010576923076923078;0.010576923076923078;3.0;0.1375;0;8.016666666666667;3.0;30;3.9999999999999996;31;31829;0.999;16;31615;3.0;30;28546;3.998000000000001;36;26102;0.999;16;219;0.999;16;245;0.999;16;384;3.0;30;501;3.0;501;Cisternas
16;5;5;0.0125;0.0125;0.999;0.0625;0;8.166666666666666;0.999;16;0.999;16;31864;3.0;30;28795;3.998000000000001;36;26351;3.0;30;219;0.999;16;10;0.999;16;149;3.0;30;266;0.999;16;514;3.0;219;Cisternas
16;5;5;0.0125;0.0125;0.999;0.0625;0;8.6;0.999;16;3.0;30;28821;3.998000000000001;36;26377;3.0;30;245;0.999;16;10;0.999;16;123;3.0;30;240;0.999;16;488;5.995000000000001;100;649;3.0;240;Cisternas
16;5;5;0.0125;0.0125;0.999;0.0625;0;8.916666666666666;0.999;16;3.998000000000001;36;26516;3.0;30;384;0.999;16;149;0.999;16;123;3.0;30;101;0.999;16;349;5.995000000000001;100;510;0.999;16;876;3.0;101;Cisternas
30;13;13;0.010576923076923078;0.010576923076923078;3.0;0.1375;0;8.866666666666667;3.0;30;3.0;30;501;0.999;16;266;0.999;16;240;0.999;16;101;0.999;16;218;5.995000000000001;100;379;0.999;16;745;1.9989999999999999;32;767;5.995000000000001;379;Cisternas
16;5;5;0.0125;0.0125;0.999;0.0625;0;8.0;0.999;16;0.999;16;514;0.999;16;488;0.999;16;349;3.0;30;218;5.995000000000001;100;145;0.999;16;511;1.9989999999999999;32;533;0.999;16;583;5.995000000000001;145;Cisternas
100;5;5;0.0125;0.0125;5.995000000000001;0.0625;0;8.683333333333334;5.995000000000001;100;0.999;16;649;0.999;16;510;3.0;30;379;0.999;16;145;0.999;16;266;1.9989999999999999;32;288;0.999;16;338;3.9970000000000008;34;370;1.9989999999999999;288;Grifos
16;5;5;0.0125;0.0125;0.999;0.0625;0;8.783333333333333;0.999;16;0.999;16;876;3.0;30;745;0.999;16;511;5.995000000000001;100;266;1.9989999999999999;32;6;0.999;16;56;3.9970000000000008;34;88;0.999;16;620;1.9989999999999999;6;Grifos
32;5;5;0.0125;0.0125;1.9989999999999999;0.0625;0;8.15;1.9989999999999999;32;3.0;30;767;0.999;16;533;5.995000000000001;100;288;0.999;16;6;0.999;16;18;3.9970000000000008;34;50;0.999;16;582;1.996;27;660;3.9970000000000008;50;Grifos
16;5;5;0.0125;0.0125;0.999;0.0625;0;8.983333333333333;0.999;16;0.999;16;583;5.995000000000001;100;338;0.999;16;56;1.9989999999999999;32;18;3.9970000000000008;34;16;0.999;16;548;1.996;27;626;50.97100000000009;350;755;3.9970000000000008;16;Grifos
34;12;15;0.013541666666666667;0.010833333333333334;3.9970000000000008;0.1625;0;8.516666666666667;3.9970000000000008;34;5.995000000000001;100;370;0.999;16;88;1.9989999999999999;32;50;0.999;16;16;0.999;16;498;1.996;27;576;50.97100000000009;350;705;5.996000000000002;45;1142;1.9989999999999999;50;Grifos
16;5;5;0.0125;0.0125;0.999;0.0625;0;8.383333333333333;0.999;16;0.999;16;620;1.9989999999999999;32;582;0.999;16;548;3.9970000000000008;34;498;1.996;27;62;50.97100000000009;350;191;5.996000000000002;45;628;3.994000000000002;45;713;1.996;62;Grifos
27;9;9;0.009722222222222222;0.009722222222222222;1.996;0.08750000000000001;0;8.683333333333334;1.996;27;1.9989999999999999;32;660;0.999;16;626;3.9970000000000008;34;576;0.999;16;62;50.97100000000009;350;102;5.996000000000002;45;539;3.994000000000002;45;624;0.999;16;783;50.97100000000009;102;Grifos
350;23;13;0.005978260869565218;0.010576923076923078;47.62738407611427;0.1375;0;8.833333333333334;50.97100000000009;350;0.999;16;755;3.9970000000000008;34;705;0.999;16;191;1.996;27;102;5.996000000000002;45;87;3.994000000000002;45;172;0.999;16;331;0.999;16;405;5.996000000000002;87;Duchas
176;0;1;-9999.0;0.012500000000000011;2.246093139709559;0.012500000000000011;0.1375;8.933333333333334;50.97100000000009;350;0.999;16;755;3.9970000000000008;34;705;0.999;16;191;1.996;27;102;5.996000000000002;45;87;3.994000000000002;45;172;0.999;16;331;0.999;16;405;5.996000000000002;87;Grifos
64;0;1;-9999.0;0.012500000000000011;0.816761141712567;0.012500000000000011;0.1375;8.933333333333334;50.97100000000009;350;0.999;16;755;3.9970000000000008;34;705;0.999;16;191;1.996;27;102;5.996000000000002;45;87;3.994000000000002;45;172;0.999;16;331;0.999;16;405;5.996000000000002;87;Grifos
22;0;1;-9999.0;0.012500000000000011;0.2807616424636954;0.012500000000000011;0.1375;8.066666666666666;50.97100000000009;350;0.999;16;755;3.9970000000000008;34;705;0.999;16;191;1.996;27;102;5.996000000000002;45;87;3.994000000000002;45;172;0.999;16;331;0.999;16;405;5.996000000000002;87;Grifos
45;15;25;0.0125;0.0075;5.996000000000002;0.1875;0;8.116666666666667;5.996000000000002;45;3.9970000000000008;34;1142;0.999;16;628;1.996;27;539;50.97100000000009;350;87;3.994000000000002;45;40;0.999;16;199;0.999;16;273;4.993;63;346;3.994000000000002;40;Grifos
45;11;29;0.010227272727272727;0.003879310344827586;3.994000000000002;0.1125;0;8.533333333333333;3.994000000000002;45;0.999;16;713;1.996;27;624;50.97100000000009;350;172;5.996000000000002;45;40;0.999;16;114;0.999;16;188;4.993;63;261;0.999;16;408;5.996000000000002;40;Grifos
16;5;5;0.0125;0.0125;0.999;0.0625;0;8.183333333333334;0.999;16;1.996;27;783;50.97100000000009;350;331;5.996000000000002;45;199;3.994000000000002;45;114;0.999;16;58;4.993;63;131;0.999;16;278;0.999;16;349;3.994000000000002;114;Grifos
16;5;5;0.0125;0.0125;0.999;0.0625;0;8.416666666666666;0.999;16;50.97100000000009;350;405;5.996000000000002;45;273;3.994000000000002;45;188;0.999;16;58;4.993;63;57;0.999;16;204;0.999;16;275;1.998;31;347;4.993;57;Grifos
63;21;11;0.0041666666666666675;0.007954545454545455;4.993;0.08750000000000001;0;8.633333333333333;4.993;63;5.996000000000002;45;346;3.994000000000002;45;261;0.999;16;131;0.999;16;57;0.999;16;84;0.999;16;155;1.998;31;227;0.999;16;423;1.998;227;Grifos
16;5;5;0.0125;0.0125;0.999;0.0625;0;8.083333333333334;0.999;16;3.994000000000002;45;408;0.999;16;278;0.999;16;204;4.993;63;84;0.999;16;55;1.998;31;127;0.999;16;323;6.000000000000003;51;832;4.993;84;Grifos
16;5;5;0.0125;0.0125;0.999;0.0625;0;8.266666666666667;0.999;16;0.999;16;349;0.999;16;275;4.993;63;155;0.999;16;55;1.998;31;56;0.999;16;252;6.000000000000003;51;761;0.999;16;899;1.998;56;Grifos
31;5;5;0.0125;0.0125;1.998;0.0625;0;8.466666666666667;1.998;31;0.999;16;347;4.993;63;227;0.999;16;127;0.999;16;56;0.999;16;165;6.000000000000003;51;674;0.999;16;812;3.998;38;1051;4.993;227;Grifos
16;5;5;0.0125;0.0125;0.999;0.0625;0;9.733333333333333;0.999;16;4.993;63;423;0.999;16;323;0.999;16;252;1.998;31;165;6.000000000000003;51;493;0.999;16;631;3.998;38;870;2.9970000000000003;27;918;1.998;165;Grifos
51;22;22;0.00681818181818182;0.00681818181818182;6.000000000000003;0.15000000000000002;0;9.216666666666667;6.000000000000003;51;0.999;16;832;0.999;16;761;1.998;31;674;0.999;16;493;0.999;16;87;3.998;38;326;2.9970000000000003;27;374;1.9979999999999996;22;429;3.998;326;Cisternas
16;5;5;0.0125;0.0125;0.999;0.0625;0;9.516666666666667;0.999;16;0.999;16;899;1.998;31;812;0.999;16;631;6.000000000000003;51;87;3.998;38;223;2.9970000000000003;27;271;1.9979999999999996;22;326;2.997;27;370;6.000000000000003;87;Cisternas
38;21;12;0.0071428571428571435;0.012500000000000002;3.998;0.15000000000000002;0;9.5;3.998;38;1.998;31;1051;0.999;16;870;6.000000000000003;51;326;0.999;16;223;2.9970000000000003;27;10;1.9979999999999996;22;65;2.997;27;109;0.999;16;166;2.9970000000000003;10;Lavadora
27;13;13;0.0125;0.0125;2.9970000000000003;0.1625;0;9.3;2.9970000000000003;27;0.999;16;918;6.000000000000003;51;374;0.999;16;271;3.998;38;10;1.9979999999999996;22;28;2.997;27;72;0.999;16;129;1.9979999999999996;22;212;3.998;10;Lavadora
22;8;8;0.0140625;0.0140625;1.9979999999999996;0.1125;0;9.216666666666667;1.9979999999999996;22;6.000000000000003;51;429;0.999;16;326;3.998;38;65;2.9970000000000003;27;28;2.997;27;22;0.999;16;79;1.9979999999999996;22;162;14.987000000000002;98;2008;2.997;22;Lavadora
27;13;13;0.0125;0.0125;2.997;0.1625;0;9.95;2.997;27;0.999;16;370;3.998;38;109;2.9970000000000003;27;72;1.9979999999999996;22;22;0.999;16;30;1.9979999999999996;22;113;14.987000000000002;98;1959;12.989000000000004;87;2528;1.9979999999999996;22;Lavadora
16;5;5;0.0125;0.0125;0.999;0.0625;0;9.9;0.999;16;3.998;38;166;2.9970000000000003;27;129;1.9979999999999996;22;79;2.997;27;30;1.9979999999999996;22;67;14.987000000000002;98;1913;12.989000000000004;87;2482;8.000000000000002;59;2782;2.997;30;Lavadora
22;8;8;0.0140625;0.0140625;1.9979999999999996;0.1125;0;9.283333333333333;1.9979999999999996;22;2.9970000000000003;27;212;1.9979999999999996;22;162;2.997;27;113;0.999;16;67;14.987000000000002;98;1824;12.989000000000004;87;2393;8.000000000000002;59;2693;18.982999999999997;123;2966;2.997;113;Lavadora
98;12;14;0.013541666666666667;0.011607142857142858;14.730592814371258;0.1625;0;9.05;14.987000000000002;98;1.9979999999999996;22;2008;2.997;27;1959;0.999;16;1913;1.9979999999999996;22;1824;12.989000000000004;87;471;8.000000000000002;59;771;18.982999999999997;123;1044;3.0;30;5825;12.989000000000004;471;Lavadora
20;0;1;-9999.0;0.012500000000000011;0.2564071856287431;0.012500000000000011;0.1625;9.45;14.987000000000002;98;1.9979999999999996;22;2008;2.997;27;1959;0.999;16;1913;1.9979999999999996;22;1824;12.989000000000004;87;471;8.000000000000002;59;771;18.982999999999997;123;1044;3.0;30;5825;12.989000000000004;471;Lavadora
87;14;14;0.011607142857142858;0.011607142857142858;12.73381335952849;0.1625;0;10.533333333333333;12.989000000000004;87;2.997;27;2528;0.999;16;2482;1.9979999999999996;22;2393;14.987000000000002;98;471;8.000000000000002;59;213;18.982999999999997;123;486;3.0;30;5267;0.999;16;9874;8.000000000000002;213;Lavadora
20;0;1;-9999.0;0.012500000000000011;0.25518664047151335;0.012500000000000011;0.1625;10.05;12.989000000000004;87;2.997;27;2528;0.999;16;2482;1.9979999999999996;22;2393;14.987000000000002;98;471;8.000000000000002;59;213;18.982999999999997;123;486;3.0;30;5267;0.999;16;9874;8.000000000000002;213;Lavadora
59;34;16;0.0055147058823529415;0.01171875;8.000000000000002;0.1875;0;10.533333333333333;8.000000000000002;59;0.999;16;2782;1.9979999999999996;22;2693;14.987000000000002;98;771;12.989000000000004;87;213;18.982999999999997;123;214;3.0;30;4995;0.999;16;9602;0.999;16;10684;12.989000000000004;213;Grifos
123;13;14;0.0125;0.011607142857142858;18.982999999999997;0.1625;0;10.083333333333334;18.982999999999997;123;1.9979999999999996;22;2966;14.987000000000002;98;1044;12.989000000000004;87;486;8.000000000000002;59;214;3.0;30;4658;0.999;16;9265;0.999;16;10347;0.999;16;10517;8.000000000000002;214;Lavadora
30;13;13;0.010576923076923078;0.010576923076923078;3.0;0.1375;0;11.766666666666667;3.0;30;14.987000000000002;98;5825;12.989000000000004;87;5267;8.000000000000002;59;4995;18.982999999999997;123;4658;0.999;16;4577;0.999;16;5659;0.999;16;5829;0.999;16;6200;0;3600;Cisternas
